Wavelength	Husenicek100000.asd.ref	Husenicek100001.asd.ref	Husenicek100002.asd.ref	Husenicek100003.asd.ref	Husenicek100004.asd.ref	Husenicek100005.asd.ref	Husenicek100006.asd.ref	Husenicek100007.asd.ref	Husenicek100008.asd.ref	Husenicek100009.asd.ref	Husenicek100010.asd.ref	Husenicek100011.asd.ref	Husenicek100012.asd.ref	Husenicek100013.asd.ref	Husenicek100014.asd.ref	Husenicek100015.asd.ref	Husenicek100016.asd.ref	Husenicek100017.asd.ref	Husenicek100018.asd.ref	Husenicek100019.asd.ref	Husenicek100020.asd.ref	Husenicek100021.asd.ref	Husenicek100022.asd.ref	Husenicek100023.asd.ref	Husenicek100024.asd.ref	Husenicek100025.asd.ref	Husenicek100026.asd.ref	Husenicek100027.asd.ref	Husenicek100028.asd.ref	Husenicek100029.asd.ref	Husenicek100030.asd.ref	Husenicek100031.asd.ref	Husenicek100032.asd.ref	Husenicek100033.asd.ref	Husenicek100034.asd.ref	Husenicek100035.asd.ref	Husenicek100036.asd.ref	Husenicek100037.asd.ref	Husenicek100038.asd.ref	Husenicek100039.asd.ref	Husenicek100040.asd.ref	Husenicek100041.asd.ref	Husenicek100042.asd.ref	Husenicek100043.asd.ref	Husenicek100044.asd.ref	Husenicek100045.asd.ref	Husenicek100046.asd.ref	Husenicek100047.asd.ref	Husenicek100048.asd.ref	Husenicek100049.asd.ref	Husenicek100050.asd.ref	Husenicek100051.asd.ref	Husenicek100052.asd.ref	Husenicek100053.asd.ref	Husenicek100054.asd.ref	Husenicek100055.asd.ref	Husenicek100056.asd.ref	Husenicek100057.asd.ref	Husenicek100058.asd.ref	Husenicek100059.asd.ref	Husenicek100060.asd.ref	Husenicek100061.asd.ref	Husenicek100062.asd.ref	Husenicek100063.asd.ref	Husenicek100064.asd.ref	Husenicek100065.asd.ref	Husenicek100066.asd.ref	Husenicek100067.asd.ref	Husenicek100068.asd.ref	Husenicek100069.asd.ref	Husenicek100070.asd.ref	Husenicek100071.asd.ref	Husenicek100072.asd.ref	Husenicek100073.asd.ref	Husenicek100074.asd.ref	Husenicek100075.asd.ref	Husenicek100076.asd.ref	Husenicek100077.asd.ref	Husenicek100078.asd.ref	Husenicek100079.asd.ref	Husenicek100080.asd.ref	Husenicek100081.asd.ref	Husenicek100082.asd.ref	Husenicek100083.asd.ref	Husenicek100084.asd.ref	Husenicek100085.asd.ref	Husenicek100086.asd.ref	Husenicek100087.asd.ref	Husenicek100088.asd.ref	Husenicek100089.asd.ref	Husenicek100090.asd.ref	Husenicek100091.asd.ref	Husenicek100092.asd.ref
1690	0.999594926834106	1.00047183036804	0.268648207187653	0.284165650606155	0.28450882434845	0.284815758466721	0.294386744499207	0.293873250484467	0.293652325868607	0.281326502561569	0.281989246606827	0.283859223127365	0.277454674243927	0.276858180761337	0.275915294885635	0.261761218309402	0.26245504617691	0.262828499078751	0.280011117458344	0.279871821403503	0.280222028493881	0.294236093759537	0.294487625360489	0.294913619756699	0.290605992078781	0.289620280265808	0.289815276861191	0.286260366439819	0.286094933748245	0.2862389087677	0.292051672935486	0.292158514261246	0.292418777942657	0.99162495136261	0.277877390384674	0.278488755226135	0.279083847999573	0.24332520365715	0.245456844568253	0.247637912631035	0.260841935873032	0.26222088932991	0.263931840658188	0.262241989374161	0.26281675696373	0.263425469398499	0.275937974452972	0.276217818260193	0.276852339506149	0.99987530708313	0.304936319589615	0.305008053779602	0.304999530315399	0.301661968231201	0.302001923322678	0.302238970994949	0.280749291181564	0.281119972467422	0.281156569719315	0.309353739023209	0.309470742940903	0.309762328863144	0.297796547412872	0.298024713993073	0.298196762800217	0.996878683567047	0.297315061092377	0.298005849123001	0.298240900039673	0.299919784069061	0.299624294042587	0.299579918384552	0.22060564160347	0.221727669239044	0.222233295440674	0.225642770528793	0.225771442055702	0.225565031170845	0.311735719442368	0.312404185533524	0.312638461589813	0.303664922714233	0.303791224956512	0.303634464740753	0.999982357025146	0.306970179080963	0.30715999007225	0.296529144048691	0.296760767698288	0.17238250374794	0.173316821455956	0.2930668592453	 0.293206036090851 
1691	0.999629080295563	1.000359416008	0.26843386888504	0.283940196037292	0.284268409013748	0.284616261720657	0.2941774725914	0.293699085712433	0.293454647064209	0.281136393547058	0.281827181577683	0.283665329217911	0.277228355407715	0.276658833026886	0.275762319564819	0.261583209037781	0.262287110090256	0.262666016817093	0.279816478490829	0.279677122831345	0.280023604631424	0.294027864933014	0.294313043355942	0.294751316308975	0.290395975112915	0.289392590522766	0.289592683315277	0.286071479320526	0.28592523932457	0.285966724157333	0.291832387447357	0.291927427053452	0.292161732912064	0.991581976413727	0.277656406164169	0.278326779603958	0.278874546289444	0.24314184486866	0.245238184928894	0.247472554445267	0.260697066783905	0.262029737234116	0.263766795396805	0.262066096067429	0.262627154588699	0.26318633556366	0.275759398937225	0.276029139757156	0.276619166135788	0.999856114387512	0.304742962121964	0.304815381765366	0.304830878973007	0.301503896713257	0.301863551139832	0.302088677883148	0.280590623617172	0.280947208404541	0.280976206064224	0.309164613485336	0.309272050857544	0.30955246090889	0.297618001699448	0.297872126102448	0.297993987798691	0.996941864490509	0.297195255756378	0.297847062349319	0.29808783531189	0.299759119749069	0.299441486597061	0.299402624368668	0.220512107014656	0.22162963449955	0.222167268395424	0.225505158305168	0.225609496235847	0.225356712937355	0.311547487974167	0.312210857868195	0.312457680702209	0.303485751152039	0.303597211837769	0.303439527750015	0.999937236309052	0.306785255670547	0.306976228952408	0.296385675668716	0.296568930149078	0.172255486249924	0.173203378915787	0.292891591787338	 0.293069958686829 
1692	0.999675214290619	1.0002955198288	0.268240451812744	0.283735901117325	0.284027218818665	0.284425973892212	0.294017374515533	0.293507426977158	0.293222695589066	0.280977070331573	0.281661331653595	0.283506751060486	0.277021884918213	0.276437610387802	0.275648832321167	0.261409103870392	0.262088507413864	0.262477070093155	0.279592394828796	0.279474020004272	0.279863655567169	0.293845385313034	0.29414090514183	0.294594377279282	0.290144324302673	0.289157778024673	0.289343863725662	0.285899728536606	0.285755574703217	0.28568559885025	0.291651993989944	0.291720420122147	0.291904002428055	0.991544008255005	0.277462840080261	0.278158873319626	0.2786565721035	0.242940485477448	0.245052129030228	0.247283980250359	0.260541290044785	0.261844515800476	0.26356652379036	0.261870980262756	0.262395024299622	0.262932121753693	0.275548130273819	0.275829434394836	0.276398301124573	0.999918878078461	0.304550170898438	0.304630935192108	0.304644674062729	0.30131858587265	0.301677912473679	0.301958054304123	0.280435860157013	0.280771315097809	0.280805677175522	0.30896270275116	0.309085339307785	0.309357285499573	0.297432690858841	0.297717243432999	0.297777473926544	0.996972918510437	0.297049134969711	0.297707051038742	0.297921597957611	0.299577832221985	0.299238920211792	0.299239009618759	0.220436468720436	0.221492677927017	0.222069248557091	0.225341781973839	0.225406885147095	0.225167363882065	0.31141722202301	0.311975359916687	0.312276810407639	0.303300559520721	0.303397476673126	0.303276807069778	0.999894976615906	0.306606888771057	0.306787699460983	0.296204596757889	0.29637011885643	0.172141626477242	0.173087552189827	0.292687803506851	 0.292930692434311 
1693	0.99969220161438	1.00029790401459	0.268040508031845	0.283557832241058	0.283847153186798	0.284231901168823	0.29384046792984	0.2933489382267	0.293041706085205	0.280748635530472	0.281488239765167	0.283369451761246	0.276839435100555	0.276293456554413	0.275456219911575	0.261228680610657	0.261889308691025	0.262287706136703	0.279369711875916	0.279260367155075	0.279675841331482	0.293676406145096	0.29393008351326	0.294366240501404	0.289901882410049	0.288969546556473	0.289115697145462	0.285698086023331	0.285586476325989	0.285489290952683	0.291411489248276	0.291479080915451	0.29172357916832	0.991524636745453	0.27727472782135	0.277919322252274	0.278473377227783	0.24280059337616	0.244895190000534	0.247098311781883	0.260293692350388	0.261621475219727	0.263336718082428	0.261634647846222	0.262144953012466	0.262721508741379	0.275356829166412	0.275616496801376	0.276130706071854	0.999945461750031	0.304394990205765	0.304431825876236	0.304477751255035	0.301090508699417	0.301479399204254	0.301773548126221	0.280242383480072	0.280546188354492	0.280605047941208	0.308723896741867	0.308871924877167	0.309180051088333	0.297232627868652	0.297495752573013	0.297589629888535	0.997015118598938	0.296843677759171	0.297520518302917	0.297722667455673	0.299392133951187	0.299070984125137	0.299045354127884	0.220334276556969	0.221359491348267	0.221922963857651	0.225153625011444	0.2252087444067	0.225002855062485	0.311227411031723	0.311740458011627	0.312042593955994	0.303081065416336	0.303196251392365	0.303120523691177	0.999869346618652	0.306408733129501	0.306646823883057	0.296018451452255	0.296206414699554	0.172041669487953	0.172975569963455	0.292441189289093	 0.292729079723358 
1694	0.999584317207336	1.00029051303864	0.267743140459061	0.283324718475342	0.283630698919296	0.284051269292831	0.293634414672852	0.293188095092773	0.292816519737244	0.280501276254654	0.281268000602722	0.283202201128006	0.276655405759811	0.276114255189896	0.275244981050491	0.261092096567154	0.261689066886902	0.262060195207596	0.279122740030289	0.279018819332123	0.279425233602524	0.293466717004776	0.29372763633728	0.294121742248535	0.289624601602554	0.288692712783813	0.288878172636032	0.285448342561722	0.285377472639084	0.285293817520142	0.291169047355652	0.291149348020554	0.2914859354496	0.991484940052032	0.277059257030487	0.277636259794235	0.278238385915756	0.24261961877346	0.244714364409447	0.24686998128891	0.259976983070374	0.261362135410309	0.263116002082825	0.261374801397324	0.261844843626022	0.262461841106415	0.275154531002045	0.275355130434036	0.275849372148514	0.999900996685028	0.304218411445618	0.304300010204315	0.304364114999771	0.300841122865677	0.301285088062286	0.301593631505966	0.280058979988098	0.280381292104721	0.28037166595459	0.308462202548981	0.308633744716644	0.308960109949112	0.297002553939819	0.297293990850449	0.297378957271576	0.997053205966949	0.296595454216003	0.297320544719696	0.297461926937103	0.299222618341446	0.298905819654465	0.298809230327606	0.220215246081352	0.221219375729561	0.221811056137085	0.224973633885384	0.224991694092751	0.224783033132553	0.31100395321846	0.311479240655899	0.311819732189178	0.302866995334625	0.302936226129532	0.302913874387741	0.999865233898163	0.306200742721558	0.306473940610886	0.295808881521225	0.296015352010727	0.171945452690125	0.172903493046761	0.292180806398392	 0.292479932308197 
1695	0.999555706977844	1.00036370754242	0.267492294311523	0.283145219087601	0.283444881439209	0.283864200115204	0.293437600135803	0.292959153652191	0.292609989643097	0.280297249555588	0.281057268381119	0.283026039600372	0.276513516902924	0.275905609130859	0.275063902139664	0.26090133190155	0.261479198932648	0.261888444423676	0.278898298740387	0.278778254985809	0.279205620288849	0.293274164199829	0.293500989675522	0.293872743844986	0.289366900920868	0.2884481549263	0.288600862026215	0.285226076841354	0.285126119852066	0.285116732120514	0.290942519903183	0.290904194116592	0.2912617623806	0.991525709629059	0.276845932006836	0.277420222759247	0.278003215789795	0.24240417778492	0.244507595896721	0.246619150042534	0.259717583656311	0.26111689209938	0.262885183095932	0.261099994182587	0.261604815721512	0.262250661849976	0.274899661540985	0.275071769952774	0.27559170126915	0.999881744384766	0.303985148668289	0.304139107465744	0.304170936346054	0.300615310668945	0.301050454378128	0.301360666751862	0.279844105243683	0.280165553092957	0.28014463186264	0.308250695466995	0.308391451835632	0.308715522289276	0.296795934438705	0.297079294919968	0.297160923480988	0.996976256370544	0.296372085809708	0.297091901302338	0.297259509563446	0.298999130725861	0.298682659864426	0.298582494258881	0.220073953270912	0.221093446016312	0.221688240766525	0.224778696894646	0.22479110956192	0.224602520465851	0.310811102390289	0.311232924461365	0.311604827642441	0.302677273750305	0.302666872739792	0.302678793668747	0.999899625778198	0.306019753217697	0.306242346763611	0.295572280883789	0.295795857906342	0.1718510389328	0.172814041376114	0.291983336210251	 0.292247891426086 
1696	0.999600827693939	1.00043427944183	0.267255008220673	0.282955050468445	0.283273994922638	0.283644109964371	0.293208032846451	0.292703866958618	0.292415231466293	0.280097872018814	0.280853509902954	0.282806873321533	0.276303499937058	0.275711089372635	0.274817407131195	0.260678619146347	0.261271893978119	0.2617347240448	0.278681963682175	0.27852475643158	0.278940230607986	0.293069362640381	0.293247312307358	0.293604731559753	0.289113849401474	0.288231253623962	0.288356721401215	0.285019963979721	0.284845113754272	0.284923523664474	0.290655165910721	0.290677785873413	0.291032552719116	0.991609573364258	0.276604354381561	0.277223080396652	0.277786493301392	0.242175161838531	0.244253322482109	0.246359184384346	0.259477764368057	0.260893911123276	0.262655317783356	0.260834038257599	0.261390954256058	0.26205974817276	0.274642378091812	0.274795353412628	0.275293380022049	0.999871253967285	0.303733736276627	0.30389803647995	0.303936332464218	0.300392508506775	0.300777643918991	0.301043301820755	0.27958944439888	0.279892474412918	0.279904335737228	0.308026611804962	0.308158278465271	0.308451890945435	0.296601593494415	0.296839863061905	0.296940445899963	0.996911585330963	0.296157032251358	0.296831279993057	0.297071933746338	0.298732608556747	0.298427253961563	0.298319905996323	0.219901636242867	0.220982119441032	0.221537828445435	0.224585369229317	0.224615007638931	0.224442705512047	0.310548186302185	0.311019062995911	0.311337351799011	0.302426934242249	0.302428513765335	0.302422821521759	0.99988979101181	0.305800348520279	0.306017935276031	0.295359522104263	0.295558035373688	0.171752497553825	0.172717064619064	0.291781455278397	 0.292043924331665 
1697	0.999589860439301	1.00040781497955	0.26698249578476	0.282686203718185	0.283031702041626	0.283413052558899	0.292974978685379	0.292432188987732	0.292175769805908	0.279907643795013	0.280613929033279	0.282532244920731	0.276020884513855	0.275490641593933	0.27458655834198	0.260501623153687	0.261032730340958	0.261507272720337	0.27841979265213	0.278240352869034	0.278643578290939	0.292805075645447	0.292973101139069	0.293340116739273	0.288833200931549	0.287902474403381	0.288091540336609	0.284785985946655	0.28449022769928	0.284625291824341	0.290370881557465	0.290408253669739	0.290724396705627	0.991639375686646	0.276314705610275	0.276931136846542	0.277518332004547	0.241909772157669	0.24396924674511	0.24606066942215	0.259220153093338	0.260643780231476	0.262376934289932	0.26059690117836	0.261122316122055	0.261762768030167	0.27437025308609	0.274506568908691	0.275039702653885	0.9999098777771	0.303453147411346	0.30364391207695	0.303693205118179	0.300168961286545	0.300554037094116	0.300817221403122	0.279340267181396	0.279702454805374	0.279680788516998	0.30778294801712	0.307932019233704	0.308170020580292	0.296413600444794	0.296615362167358	0.296720683574677	0.996927559375763	0.295981734991074	0.29662224650383	0.296834826469421	0.298484563827515	0.29817870259285	0.29805400967598	0.219798713922501	0.220884680747986	0.221458852291107	0.224408105015755	0.22442539036274	0.224258214235306	0.310316205024719	0.310805797576904	0.31111466884613	0.302198827266693	0.302197009325027	0.302173674106598	0.999876618385315	0.305585354566574	0.305763751268387	0.295169442892075	0.295318335294724	0.17165170609951	0.172611832618713	0.291626065969467	 0.291840255260468 
1698	0.999599277973175	1.0003867149353	0.266768753528595	0.282482922077179	0.282785803079605	0.283179998397827	0.292778491973877	0.292170226573944	0.291925340890884	0.279704421758652	0.280377566814423	0.28229358792305	0.275769293308258	0.275258719921112	0.274370521306992	0.260265946388245	0.260782152414322	0.26124495267868	0.278136670589447	0.277974426746368	0.278368026018143	0.292550384998322	0.292700260877609	0.29308494925499	0.288587361574173	0.287647873163223	0.287815123796463	0.284525066614151	0.284191429615021	0.284342378377914	0.290089756250381	0.290152251720428	0.290417641401291	0.991659164428711	0.276036202907562	0.276648759841919	0.277241498231888	0.241670742630959	0.243714898824692	0.245795324444771	0.259007602930069	0.260396838188171	0.262100040912628	0.260357618331909	0.260877758264542	0.261464506387711	0.274081438779831	0.274241387844086	0.274777591228485	0.999954640865326	0.303162217140198	0.303363919258118	0.303418338298798	0.29995384812355	0.300326406955719	0.300589025020599	0.279081910848618	0.279469609260559	0.279478460550308	0.307570934295654	0.307715982198715	0.30789840221405	0.296218246221542	0.296374320983887	0.296499997377396	0.996890664100647	0.295811414718628	0.296383887529373	0.296617120504379	0.298198401927948	0.297904014587402	0.297827303409576	0.219725281000137	0.220762506127357	0.221350342035294	0.22419399023056	0.224233716726303	0.224051997065544	0.310101896524429	0.31059467792511	0.31088662147522	0.301969885826111	0.301972985267639	0.301939874887466	0.99992710351944	0.305373519659042	0.305469244718552	0.294963866472244	0.295103013515472	0.17156782746315	0.172444462776184	0.291471540927887	 0.291631102561951 
1699	0.999657511711121	1.00035786628723	0.266515672206879	0.282239407300949	0.282545745372772	0.282920897006989	0.292494982481003	0.291908383369446	0.29167839884758	0.279472678899765	0.280133724212646	0.282061547040939	0.275516778230667	0.275010079145432	0.274095267057419	0.260051369667053	0.260540008544922	0.260935753583908	0.277834624052048	0.277683854103088	0.278043210506439	0.292284846305847	0.292447984218597	0.292820334434509	0.288321703672409	0.287394672632217	0.287568092346191	0.284244745969772	0.283931881189346	0.284020841121674	0.289770066738129	0.289851307868958	0.290079921483994	0.991677463054657	0.275754451751709	0.276344656944275	0.27692586183548	0.241404071450233	0.243458494544029	0.245518952608109	0.258769661188126	0.260126799345016	0.261815577745438	0.260066479444504	0.260584563016891	0.261138260364532	0.27381044626236	0.273977100849152	0.274462938308716	0.999984502792358	0.302945256233215	0.303086131811142	0.303153783082962	0.299688279628754	0.30007603764534	0.30034664273262	0.278839915990829	0.279191344976425	0.279208987951279	0.307275950908661	0.307473063468933	0.307624757289886	0.295978307723999	0.296109586954117	0.296281218528748	0.996856033802032	0.295531243085861	0.296112418174744	0.296335339546204	0.297909319400787	0.297637164592743	0.297562181949615	0.219625696539879	0.220620736479759	0.221206784248352	0.223987087607384	0.223998308181763	0.223827302455902	0.309816896915436	0.310342103242874	0.310600399971008	0.301653176546097	0.301746487617493	0.301677256822586	0.999927937984467	0.305116027593613	0.305255055427551	0.294738918542862	0.294876635074615	0.171451985836029	0.172268316149712	0.291206151247025	 0.291408181190491 
1700	0.999657988548279	1.00033247470856	0.266211867332459	0.281967669725418	0.28228759765625	0.282644331455231	0.292198002338409	0.29163259267807	0.291448324918747	0.279211431741714	0.279890418052673	0.281834661960602	0.275315582752228	0.27475443482399	0.273855328559875	0.25984251499176	0.260307282209396	0.260654032230377	0.277553737163544	0.277361392974854	0.277723431587219	0.291981816291809	0.292178362607956	0.292566239833832	0.28805074095726	0.287057638168335	0.287296414375305	0.283929377794266	0.283648133277893	0.283673077821732	0.289461761713028	0.289510786533356	0.289759337902069	0.991651654243469	0.275458484888077	0.276014059782028	0.276599615812302	0.241122603416443	0.243197530508041	0.245226696133614	0.258472353219986	0.259800374507904	0.261487156152725	0.259773254394531	0.260232210159302	0.260812640190125	0.273523688316345	0.273687452077866	0.274190753698349	0.999982595443726	0.302741169929504	0.302830904722214	0.302897661924362	0.299404263496399	0.299861788749695	0.300151437520981	0.27861213684082	0.278936862945557	0.278898656368256	0.306966125965118	0.307171672582626	0.307364761829376	0.295720040798187	0.295819818973541	0.296033084392548	0.996919214725494	0.295265406370163	0.295880824327469	0.29600402712822	0.297658741474152	0.297388195991516	0.297299772500992	0.219539225101471	0.220503360033035	0.221079409122467	0.223770529031754	0.223760932683945	0.223623394966125	0.309567332267761	0.310034453868866	0.310327172279358	0.301375985145569	0.301485359668732	0.30141294002533	0.999958872795105	0.304870009422302	0.30505695939064	0.294477254152298	0.294660061597824	0.171325609087944	0.172115311026573	0.290936708450317	 0.291189432144165 
1701	0.999616980552673	1.00036311149597	0.265918999910355	0.281757354736328	0.282038897275925	0.282360017299652	0.291962444782257	0.291412979364395	0.291201770305634	0.278922349214554	0.279639542102814	0.281635999679565	0.27516496181488	0.274506002664566	0.273614883422852	0.259529531002045	0.260102301836014	0.260428190231323	0.277311712503433	0.277076721191406	0.277447789907455	0.291696161031723	0.29193240404129	0.292319387197495	0.287785083055496	0.286781370639801	0.286995470523834	0.283587425947189	0.283418744802475	0.28337150812149	0.289180606603622	0.289173573255539	0.289472937583923	0.991661727428436	0.275161683559418	0.275747269392014	0.276301622390747	0.240839302539825	0.242923855781555	0.24495467543602	0.258201003074646	0.259522914886475	0.26120936870575	0.259494304656982	0.259925782680511	0.260516077280045	0.273207694292068	0.273412853479385	0.273897081613541	0.999882936477661	0.302517473697662	0.302599132061005	0.302629888057709	0.299140095710754	0.299605399370193	0.299870282411575	0.278358399868011	0.27863547205925	0.278594136238098	0.306725084781647	0.306842505931854	0.307062536478043	0.295447587966919	0.295525848865509	0.295738726854324	0.996911764144897	0.294944941997528	0.295591413974762	0.295708328485489	0.29734593629837	0.297078430652618	0.297032028436661	0.219382420182228	0.220349341630936	0.220911979675293	0.223505690693855	0.223545417189598	0.223362967371941	0.309287965297699	0.30971747636795	0.310011118650436	0.301123797893524	0.301213890314102	0.30115208029747	1.00000059604645	0.304599434137344	0.304797679185867	0.294172674417496	0.294405043125153	0.171188980340958	0.171976998448372	0.290667235851288	 0.290931940078735 
1702	0.999642789363861	1.00038862228394	0.26561239361763	0.281485080718994	0.281759202480316	0.282082051038742	0.291686803102493	0.29118999838829	0.29094409942627	0.278636574745178	0.279364675283432	0.281393766403198	0.274952828884125	0.274252980947495	0.273370712995529	0.259254068136215	0.25988432765007	0.260192215442657	0.277083218097687	0.276801019906998	0.277165234088898	0.291431307792664	0.29168039560318	0.292041897773743	0.287469178438187	0.286473780870438	0.286704391241074	0.28328350186348	0.28315868973732	0.283051669597626	0.288886100053787	0.288857221603394	0.289137989282608	0.991681098937988	0.274841576814651	0.27545040845871	0.275982350111008	0.240515649318695	0.242598712444305	0.244640812277794	0.257936030626297	0.259252190589905	0.260905653238297	0.259177297353745	0.259583234786987	0.260162472724915	0.272873938083649	0.273100525140762	0.273550271987915	0.999759376049042	0.302295327186584	0.302356064319611	0.302327185869217	0.298870205879211	0.299314320087433	0.299560338258743	0.278068274259567	0.278307110071182	0.278235226869583	0.306407511234283	0.306491792201996	0.306722193956375	0.295123666524887	0.295225769281387	0.295421421527863	0.996892094612122	0.294587075710297	0.295290052890778	0.295416593551636	0.297030031681061	0.296799123287201	0.296702891588211	0.219170138239861	0.220169112086296	0.220756888389587	0.223252415657043	0.223309382796288	0.223103508353233	0.308950692415237	0.309378802776337	0.309702694416046	0.300850600004196	0.300901055335999	0.300859719514847	0.999938309192657	0.304289698600769	0.304561704397202	0.293861716985703	0.294081598520279	0.171009808778763	0.171871766448021	0.290374040603638	 0.290650546550751 
1703	0.999593317508698	1.00041496753693	0.265335947275162	0.281232923269272	0.281509906053543	0.281817138195038	0.291475504636765	0.290935903787613	0.290674477815628	0.27837747335434	0.279133886098862	0.281136333942413	0.274706572294235	0.273987293243408	0.273114621639252	0.258956253528595	0.259614050388336	0.259966880083084	0.276816308498383	0.276536166667938	0.276857644319534	0.291153073310852	0.291368722915649	0.291734516620636	0.28715455532074	0.286161929368973	0.286402106285095	0.283021032810211	0.28284963965416	0.282778382301331	0.288566738367081	0.288576364517212	0.288814842700958	0.991622149944305	0.274538934230804	0.275127083063126	0.275682330131531	0.240210071206093	0.242252573370934	0.244306340813637	0.257637202739716	0.258951306343079	0.260546147823334	0.258860290050507	0.259183406829834	0.25981393456459	0.272527307271957	0.272776782512665	0.273226588964462	0.99972003698349	0.301992237567902	0.302110761404037	0.302061021327972	0.298639565706253	0.299042552709579	0.299311012029648	0.277744203805923	0.278011828660965	0.277913570404053	0.306060343980789	0.306199133396149	0.306408315896988	0.294829934835434	0.294943869113922	0.295068442821503	0.996964871883392	0.294331640005112	0.295007854700089	0.295106291770935	0.296737194061279	0.296501576900482	0.29637798666954	0.218997076153755	0.220025107264519	0.22061225771904	0.223015546798706	0.223101451992989	0.222890764474869	0.308673024177551	0.309060543775558	0.309405893087387	0.300620257854462	0.30058878660202	0.300570994615555	0.999916911125183	0.304033488035202	0.304303616285324	0.293581634759903	0.293792098760605	0.170853972434998	0.171783179044724	0.290143132209778	 0.290363222360611 
1704	0.999475836753845	1.00044023990631	0.26510015130043	0.281007081270218	0.281272888183594	0.281532317399979	0.291258901357651	0.290696859359741	0.290368318557739	0.278122156858444	0.278891921043396	0.280840694904327	0.274404764175415	0.273672461509705	0.272819489240646	0.258604317903519	0.25929382443428	0.259698629379272	0.276489496231079	0.276253014802933	0.276504993438721	0.290853977203369	0.291078060865402	0.291428178548813	0.286845177412033	0.285876393318176	0.286030054092407	0.28273618221283	0.282512217760086	0.282495260238647	0.288241386413574	0.288289308547974	0.288492292165756	0.991594135761261	0.274245798587799	0.274797886610031	0.275386124849319	0.239920765161514	0.241897955536842	0.243970483541489	0.25732097029686	0.258655041456223	0.260248333215714	0.258532822132111	0.258824646472931	0.259436726570129	0.272181749343872	0.272459298372269	0.272906392812729	0.999753713607788	0.301653265953064	0.301837563514709	0.301820158958435	0.29840162396431	0.298718690872192	0.299037486314774	0.27736821770668	0.277712404727936	0.277650654315948	0.305748045444489	0.305918842554092	0.306069672107697	0.294537484645844	0.294683516025543	0.294731914997101	0.996975481510162	0.294032573699951	0.294688552618027	0.29481428861618	0.29642590880394	0.296125411987305	0.296058565378189	0.218804180622101	0.219847828149796	0.220428645610809	0.222777500748634	0.222874313592911	0.222633525729179	0.308369755744934	0.308794379234314	0.309074401855469	0.300361394882202	0.300299108028412	0.300271362066269	0.999896466732025	0.303787887096405	0.303983598947525	0.293326050043106	0.293509721755981	0.170724153518677	0.171652615070343	0.28992834687233	 0.290038913488388 
1705	0.999494969844818	1.00043833255768	0.264871925115585	0.280701190233231	0.280961513519287	0.281247556209564	0.29097181558609	0.290422886610031	0.290082573890686	0.277866840362549	0.278633862733841	0.280506908893585	0.274067729711533	0.273370951414108	0.272547870874405	0.258338928222656	0.25895693898201	0.259371787309647	0.276114851236343	0.275914222002029	0.276128530502319	0.290544360876083	0.290803134441376	0.29112446308136	0.286532372236252	0.285562247037888	0.285668224096298	0.282453775405884	0.282148808240891	0.282161980867386	0.287899345159531	0.287968307733536	0.288113325834274	0.991575479507446	0.273949921131134	0.274435639381409	0.275020331144333	0.239620864391327	0.24153333902359	0.243620097637177	0.257023394107819	0.258292257785797	0.259931892156601	0.258149147033691	0.258455246686935	0.259057313203812	0.271812528371811	0.272089421749115	0.272525757551193	0.999812960624695	0.301326990127563	0.301513671875	0.301499456167221	0.298099011182785	0.298407882452011	0.2987240254879	0.27702009677887	0.277381598949432	0.277316451072693	0.305393695831299	0.305590122938156	0.305752873420715	0.294189423322678	0.29437854886055	0.294422000646591	0.997013986110687	0.293751984834671	0.294400960206985	0.294534653425217	0.296132117509842	0.295825272798538	0.295751243829727	0.218647360801697	0.219679161906242	0.220241203904152	0.22256875038147	0.22262105345726	0.222386598587036	0.308034777641296	0.308508932590485	0.308781117200851	0.300046980381012	0.299978941679001	0.29996132850647	0.999909520149231	0.303492158651352	0.303679168224335	0.293083548545837	0.293211281299591	0.170581102371216	0.171487405896187	0.28964963555336	 0.289744228124619 
